身份证前六位,省份,城市,区/县,简称,电话区号,邮政编码
620725,甘肃省,张掖市,山丹县,甘/陇,0936,734100
620800,甘肃省,平凉市,平凉市,甘/陇,0933,744000
620801,甘肃省,平凉市,市辖区,甘/陇,0933,
620802,甘肃省,平凉市,崆峒区,甘/陇,0933,744000
620821,甘肃省,平凉市,泾川县,甘/陇,0933,744300
620822,甘肃省,平凉市,灵台县,甘/陇,0933,744400
620823,甘肃省,平凉市,崇信县,甘/陇,0933,744200
620824,甘肃省,平凉市,华亭县,甘/陇,0933,744100
620825,甘肃省,平凉市,庄浪县,甘/陇,0933,744600
620826,甘肃省,平凉市,静宁县,甘/陇,0933,743400
620900,甘肃省,酒泉市,酒泉市,甘/陇,0937,735000
620901,甘肃省,酒泉市,市辖区,甘/陇,0937,
620902,甘肃省,酒泉市,肃州区,甘/陇,0937,735000
620921,甘肃省,酒泉市,金塔县,甘/陇,0937,735300
620922,甘肃省,酒泉市,安西县,甘/陇,0937,736100
620923,甘肃省,酒泉市,肃北蒙古族自治县,甘/陇,0937,736300
620924,甘肃省,酒泉市,阿克塞哈萨克族自治县,甘/陇,0937,736400
620981,甘肃省,酒泉市,玉门市,甘/陇,9471,735200
620982,甘肃省,酒泉市,敦煌市,甘/陇,0937,736200
621000,甘肃省,庆阳市,庆阳市,甘/陇,0934,745000
621001,甘肃省,庆阳市,市辖区,甘/陇,0934,
621002,甘肃省,庆阳市,西峰区,甘/陇,0934,745000
621021,甘肃省,庆阳市,庆城县,甘/陇,0934,745100
621022,甘肃省,庆阳市,环县,甘/陇,0934,745700
621023,甘肃省,庆阳市,华池县,甘/陇,0934,745600
621024,甘肃省,庆阳市,合水县,甘/陇,0934,745400
621025,甘肃省,庆阳市,正宁县,甘/陇,0934,745300
621026,甘肃省,庆阳市,宁县,甘/陇,0934,745200
621027,甘肃省,庆阳市,镇原县,甘/陇,0934,744500
622827,甘肃省,庆阳市,镇原县,甘/陇,0934,744500
621100,甘肃省,定西市,定西市,甘/陇,0932,743000
621101,甘肃省,定西市,市辖区,甘/陇,0932,
621102,甘肃省,定西市,安定区,甘/陇,0932,744300
621121,甘肃省,定西市,通渭县,甘/陇,0932,743300
621122,甘肃省,定西市,陇西县,甘/陇,0932,748100
621123,甘肃省,定西市,渭源县,甘/陇,0932,748200
621124,甘肃省,定西市,临洮县,甘/陇,0932,730500
621125,甘肃省,定西市,漳县,甘/陇,0932,748300
621126,甘肃省,定西市,岷县,甘/陇,0932,748400
622600,甘肃省,陇南地区,陇南地区,甘/陇,0939,742500
622621,甘肃省,陇南地区,武都县,甘/陇,0939,746000
622623,甘肃省,陇南地区,宕昌县,甘/陇,0939,748500
622624,甘肃省,陇南地区,成县,甘/陇,0939,742500
622625,甘肃省,陇南地区,康县,甘/陇,0939,746500
622626,甘肃省,陇南地区,文县,甘/陇,0939,746400
622627,甘肃省,陇南地区,西和县,甘/陇,0939,742100
622628,甘肃省,陇南地区,礼县,甘/陇,0939,742200
622629,甘肃省,陇南地区,两当县,甘/陇,0939,742400
622630,甘肃省,陇南地区,徽县,甘/陇,0939,742300
622900,甘肃省,临夏回族自治州,临夏回族自治州,甘/陇,0930,731100
622901,甘肃省,临夏回族自治州,临夏市,甘/陇,0930,731100
622921,甘肃省,临夏回族自治州,临夏县,甘/陇,0930,731800
622922,甘肃省,临夏回族自治州,康乐县,甘/陇,0930,731500
622923,甘肃省,临夏回族自治州,永靖县,甘/陇,0930,731600
622924,甘肃省,临夏回族自治州,广河县,甘/陇,0930,731300
622925,甘肃省,临夏回族自治州,和政县,甘/陇,0930,731200
622926,甘肃省,临夏回族自治州,东乡族自治县,甘/陇,0930,731400
622927,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县,甘/陇,0930,731700
623000,甘肃省,甘南藏族自治州,甘南藏族自治州,甘/陇,0941,747000
623001,甘肃省,甘南藏族自治州,合作市,甘/陇,0941,747000
623021,甘肃省,甘南藏族自治州,临潭县,甘/陇,0941,747500
623022,甘肃省,甘南藏族自治州,卓尼县,甘/陇,0941,747600
623023,甘肃省,甘南藏族自治州,舟曲县,甘/陇,0941,746300
623024,甘肃省,甘南藏族自治州,迭部县,甘/陇,0941,747400
623025,甘肃省,甘南藏族自治州,玛曲县,甘/陇,0941,747300
623026,甘肃省,甘南藏族自治州,碌曲县,甘/陇,0941,747200
623027,甘肃省,甘南藏族自治州,夏河县,甘/陇,0941,747100
630000,青海省,青海省,青海省,青,,
630100,青海省,西宁市,西宁市,青,0971,810000
630101,青海省,西宁市,市辖区,青,0971,
630102,青海省,西宁市,城东区,青,0971,810000
630103,青海省,西宁市,城中区,青,0971,810000
630104,青海省,西宁市,城西区,青,0971,810000
630105,青海省,西宁市,城北区,青,0971,810000
630121,青海省,西宁市,大通回族土族自治县,青,0971,810100
630122,青海省,西宁市,湟中县,青,0971,811600
630123,青海省,西宁市,湟源县,青,0971,812100
632100,青海省,海东地区,海东地区,青,0972,810600
632121,青海省,海东地区,平安县,青,0972,810600
632122,青海省,海东地区,民和回族土族自治县,青,0972,810800
632123,青海省,海东地区,乐都县,青,0972,810700
632126,青海省,海东地区,互助土族自治县,青,0972,810500
632127,青海省,海东地区,化隆回族自治县,青,0972,810900
632128,青海省,海东地区,循化撒拉族自治县,青,0972,811100
632200,青海省,海北藏族自治州,海北藏族自治州,青,0970,812200
632221,青海省,海北藏族自治州,门源回族自治县,青,0970,810300
632222,青海省,海北藏族自治州,祁连县,青,0970,810400
632223,青海省,海北藏族自治州,海晏县,青,0970,812200
632224,青海省,海北藏族自治州,刚察县,青,0970,812300
632300,青海省,黄南藏族自治州,黄南藏族自治州,青,0973,811300
632321,青海省,黄南藏族自治州,同仁县,青,0973,811300
632322,青海省,黄南藏族自治州,尖扎县,青,0973,811200
632323,青海省,黄南藏族自治州,泽库县,青,0973,811400
632324,青海省,黄南藏族自治州,河南蒙古族自治县,青,0973,811500
632500,青海省,海南藏族自治州,海南藏族自治州,青,0974,813000
632521,青海省,海南藏族自治州,共和县,青,0974,813000
632522,青海省,海南藏族自治州,同德县,青,0974,813200
632523,青海省,海南藏族自治州,贵德县,青,0974,811700
632524,青海省,海南藏族自治州,兴海县,青,0974,813300
632525,青海省,海南藏族自治州,贵南县,青,0974,813100
632600,青海省,果洛藏族自治州,果洛藏族自治州,青,0975,814000
632621,青海省,果洛藏族自治州,玛沁县,青,0975,814000
632622,青海省,果洛藏族自治州,班玛县,青,0975,814300
632623,青海省,果洛藏族自治州,甘德县,青,0975,814100
632624,青海省,果洛藏族自治州,达日县,青,0975,814200
632625,青海省,果洛藏族自治州,久治县,青,0975,624700
632626,青海省,果洛藏族自治州,玛多县,青,0975,813500
632700,青海省,玉树藏族自治州,玉树藏族自治州,青,0976,815000
632721,青海省,玉树藏族自治州,玉树县,青,0976,815000
632722,青海省,玉树藏族自治州,杂多县,青,0976,815300
632723,青海省,玉树藏族自治州,称多县,青,0976,815100
632724,青海省,玉树藏族自治州,治多县,青,0976,815400
632725,青海省,玉树藏族自治州,囊谦县,青,0976,815200
632726,青海省,玉树藏族自治州,曲麻莱县,青,0976,815500
632800,青海省,海西蒙古族藏族自治州,海西蒙古族藏族自治州,青,0977,817000
632801,青海省,海西蒙古族藏族自治州,格尔木市,青,0979,816000
632802,青海省,海西蒙古族藏族自治州,德令哈市,青,0977,817000
632821,青海省,海西蒙古族藏族自治州,乌兰县,青,0977,817100
632822,青海省,海西蒙古族藏族自治州,都兰县,青,0977,816100
632823,青海省,海西蒙古族藏族自治州,天峻县,青,0977,817200
640000,宁夏回族自治区,宁夏回族自治区,宁夏回族自治区,宁,,
640100,宁夏回族自治区,银川市,银川市,宁,0951,750000
640101,宁夏回族自治区,银川市,市辖区,宁,0951,
640104,宁夏回族自治区,银川市,兴庆区,宁,0951,750000
640105,宁夏回族自治区,银川市,西夏区,宁,0951,750000
640106,宁夏回族自治区,银川市,金凤区,宁,0951,750000
640121,宁夏回族自治区,银川市,永宁县,宁,0951,750100
640122,宁夏回族自治区,银川市,贺兰县,宁,0951,750200
640181,宁夏回族自治区,银川市,灵武市,宁,0951,751400
640200,宁夏回族自治区,石嘴山市,石嘴山市,宁,0952,753000
640201,宁夏回族自治区,石嘴山市,市辖区,宁,0952,
640202,宁夏回族自治区,石嘴山市,大武口区,宁,0952,753000
640205,宁夏回族自治区,石嘴山市,惠农区,宁,0952,753600
640221,宁夏回族自治区,石嘴山市,平罗县,宁,0952,753400
640300,宁夏回族自治区,吴忠市,吴忠市,宁,0953,751100
640301,宁夏回族自治区,吴忠市,市辖区,宁,0953,
640302,宁夏回族自治区,吴忠市,利通区,宁,0953,751100
640323,宁夏回族自治区,吴忠市,盐池县,宁,0953,751500
640324,宁夏回族自治区,吴忠市,同心县,宁,0953,751300
640381,宁夏回族自治区,吴忠市,青铜峡市,宁,0953,751600
640400,宁夏回族自治区,固原市,固原市,宁,0954,756000
640401,宁夏回族自治区,固原市,市辖区,宁,0954,
640402,宁夏回族自治区,固原市,原州区,宁,0954,756000
640422,宁夏回族自治区,固原市,西吉县,宁,0954,756200
640423,宁夏回族自治区,固原市,隆德县,宁,0954,756300
640424,宁夏回族自治区,固原市,泾源县,宁,0954,756400
640425,宁夏回族自治区,固原市,彭阳县,宁,0954,756500
640500,宁夏回族自治区,中卫市,中卫市,宁,0955,755000
640501,宁夏回族自治区,中卫市,市辖区,宁,0956,
640502,宁夏回族自治区,中卫市,沙坡头区,宁,0957,755000
640521,宁夏回族自治区,中卫市,中宁县,宁,0958,755100
640522,宁夏回族自治区,中卫市,海原县,宁,0959,755200
650000,新疆维吾尔自治区,新疆维吾尔自治区,新疆维吾尔自治区,新,,
650100,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,新,0991,830000
650101,新疆维吾尔自治区,乌鲁木齐市,市辖区,新,0991,
650102,新疆维吾尔自治区,乌鲁木齐市,天山区,新,0991,830000
650103,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,新,0991,830000
650104,新疆维吾尔自治区,乌鲁木齐市,新市区,新,0991,830000
650105,新疆维吾尔自治区,乌鲁木齐市,水磨沟区,新,0991,830000
650106,新疆维吾尔自治区,乌鲁木齐市,头屯河区,新,0991,830000
650107,新疆维吾尔自治区,乌鲁木齐市,达坂城区,新,0991,830000
650108,新疆维吾尔自治区,乌鲁木齐市,东山区,新,0991,830000
650121,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,新,0991,830000
650200,新疆维吾尔自治区,克拉玛依市,克拉玛依市,新,0990,834000
650201,新疆维吾尔自治区,克拉玛依市,市辖区,新,0990,
650202,新疆维吾尔自治区,克拉玛依市,独山子区,新,0990,838600
650203,新疆维吾尔自治区,克拉玛依市,克拉玛依区,新,0990,834000
650204,新疆维吾尔自治区,克拉玛依市,白碱滩区,新,0990,834000
650205,新疆维吾尔自治区,克拉玛依市,乌尔禾区,新,0990,834000
652100,新疆维吾尔自治区,吐鲁番地区,吐鲁番地区,新,0995,838000
652101,新疆维吾尔自治区,吐鲁番地区,吐鲁番市,新,0995,838000
652122,新疆维吾尔自治区,吐鲁番地区,鄯善县,新,0995,838200
652123,新疆维吾尔自治区,吐鲁番地区,托克逊县,新,0995,838100
652200,新疆维吾尔自治区,哈密地区,哈密地区,新,0902,839000
652201,新疆维吾尔自治区,哈密地区,哈密市,新,0902,839000
652222,新疆维吾尔自治区,哈密地区,巴里坤哈萨克自治县,新,0902,839200
652223,新疆维吾尔自治区,哈密地区,伊吾县,新,0902,839300
652300,新疆维吾尔自治区,昌吉回族自治州,昌吉回族自治州,新,0994,831100
652301,新疆维吾尔自治区,昌吉回族自治州,昌吉市,新,0994,831100
652302,新疆维吾尔自治区,昌吉回族自治州,阜康市,新,0994,831500
652303,新疆维吾尔自治区,昌吉回族自治州,米泉市,新,0994,831400
652323,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,新,0994,831200
652324,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,新,0994,832200
652325,新疆维吾尔自治区,昌吉回族自治州,奇台县,新,0994,831800
652327,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,新,0994,831700
652328,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,新,0994,831900
652700,新疆维吾尔自治区,博尔塔拉蒙古自治州,博尔塔拉蒙古自治州,新,0909,833400
652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,新,0909,833400
652722,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,新,0909,833300
652723,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县,新,0909,833500
652800,新疆维吾尔自治区,巴音郭楞蒙古自治州,巴音郭楞蒙古自治州,新,0996,841000
652801,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,新,0996,841000
652822,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县,新,0996,841600
652823,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,新,0996,841500
652824,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,新,0996,841800
652825,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,新,0996,841900
652826,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,新,0996,841100
652827,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,新,0996,841300
652828,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,新,0996,841200
652829,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县,新,0996,841400
652900,新疆维吾尔自治区,阿克苏地区,阿克苏地区,新,0997,843000
652901,新疆维吾尔自治区,阿克苏地区,阿克苏市,新,0997,843000
652922,新疆维吾尔自治区,阿克苏地区,温宿县,新,0997,843100
652923,新疆维吾尔自治区,阿克苏地区,库车县,新,0997,842000
652924,新疆维吾尔自治区,阿克苏地区,沙雅县,新,0997,842200
652925,新疆维吾尔自治区,阿克苏地区,新和县,新,0997,842100
652926,新疆维吾尔自治区,阿克苏地区,拜城县,新,0997,842300
652927,新疆维吾尔自治区,阿克苏地区,乌什县,新,0997,843400
652928,新疆维吾尔自治区,阿克苏地区,阿瓦提县,新,0997,843200
652929,新疆维吾尔自治区,阿克苏地区,柯坪县,新,0997,
653000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,克孜勒苏柯尔克孜自治州,新,0908,845350
653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,新,9081,845350
653022,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,新,0908,845550
653023,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,新,0908,843500
653024,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,新,0908,845450
653100,新疆维吾尔自治区,喀什地区,喀什地区,新,0998,844000
653101,新疆维吾尔自治区,喀什地区,喀什市,新,0998,844000
653121,新疆维吾尔自治区,喀什地区,疏附县,新,0998,844100
653122,新疆维吾尔自治区,喀什地区,疏勒县,新,0998,844200
653123,新疆维吾尔自治区,喀什地区,英吉沙县,新,0998,844500
653124,新疆维吾尔自治区,喀什地区,泽普县,新,0998,844800
653125,新疆维吾尔自治区,喀什地区,莎车县,新,0998,844700
653126,新疆维吾尔自治区,喀什地区,叶城县,新,0998,844900
653127,新疆维吾尔自治区,喀什地区,麦盖提县,新,0998,844600
653128,新疆维吾尔自治区,喀什地区,岳普湖县,新,0998,844400
653129,新疆维吾尔自治区,喀什地区,伽师县,新,0998,844300
653130,新疆维吾尔自治区,喀什地区,巴楚县,新,0998,843800
653131,新疆维吾尔自治区,喀什地区,塔什库尔干塔吉克自治县,新,0998,845250
653200,新疆维吾尔自治区,和田地区,和田地区,新,0903,848000
653201,新疆维吾尔自治区,和田地区,和田市,新,0903,848000
653221,新疆维吾尔自治区,和田地区,和田县,新,0903,848000
653222,新疆维吾尔自治区,和田地区,墨玉县,新,0903,848100
653223,新疆维吾尔自治区,和田地区,皮山县,新,0903,845150
653224,新疆维吾尔自治区,和田地区,洛浦县,新,0903,848200
653225,新疆维吾尔自治区,和田地区,策勒县,新,0903,848300
653226,新疆维吾尔自治区,和田地区,于田县,新,0903,848400
653227,新疆维吾尔自治区,和田地区,民丰县,新,0903,848500
654000,新疆维吾尔自治区,伊犁哈萨克自治州,伊犁哈萨克自治州,新,0992,835000
654002,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,新,0999,835000
654003,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,新,0992,833200
654021,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,新,0992,835100
654022,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,新,0992,835300
654023,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,新,0992,835200
654024,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,新,0992,835400
